id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data;valor;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5959;2019-12-12;48;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6778;2019-12-18;12;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5955;2020-01-16;28,9;VAREJO;COTIA;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4722;2020-02-28;52,38;SERVI‚O;RIO DE JANEIR;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6459;2019-12-07;359,96;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6090;2019-12-07;369;AUTO PE‚AS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6050;2019-12-07;40,28;FARMACIAS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7438;2019-11-28;28,48;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4721;2020-01-02;33;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4353;2020-03-09;19;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4303;2020-03-09;50;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4251;2020-03-09;52,19;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4126;2020-03-09;124,5;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6903;2019-12-14;10;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6790;2019-12-15;112,97;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6030;2019-12-08;19,31;M.O.T.O.;OSASCO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6022;2019-12-08;8;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6902;2019-12-05;59,99;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6597;2020-04-29;12,9;SERVI‚O;NOVA LIMA;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5194;2020-02-21;24;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5174;2020-02-21;20;M.O.T.O.;RIO DE JANEIR;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5148;2020-02-21;26;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5218;2020-02-21;23,11;M.O.T.O.;RIO DE JANEIR;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6965;2020-04-26;56,92;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5824;2020-01-17;88,26;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5773;2020-01-18;51;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5644;2020-01-18;128,77;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5534;2020-01-19;109,7;M.O.T.O.;OSASCO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5499;2020-01-19;35,23;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5448;2020-01-19;51,17;RESTAURANTE;SAOPAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4678;2020-01-27;34,9;M.O.T.O.;OSASCO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4649;2020-01-27;28,46;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6851;2019-12-06;51,48;RESTAURANTE;VITORIA;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4643;2020-01-27;5,9;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4591;2020-01-28;52,07;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4584;2020-01-28;7;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7466;2019-11-26;81,36;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5138;2020-02-22;10;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5258;2020-03-27;137,15;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5020;2020-03-27;237,22;FARMACIAS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7823;2019-11-23;4,8;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7828;2019-11-22;33;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6591;2020-05-01;5,9;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5189;2020-01-25;32,77;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5118;2020-01-25;71,5;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4986;2020-01-25;132,04;SERVI‚O;PARAIBA DO SU;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4762;2020-01-25;223,8;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6819;2019-12-06;32;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4753;2020-01-25;8,79;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4733;2020-01-25;20;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4652;2020-01-04;69;MAT CONSTRUCAO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4522;2020-01-04;129,99;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8470;2019-11-15;30;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8445;2019-11-15;25;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8415;2019-11-15;30;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8343;2019-11-16;72,5;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8298;2019-11-17;45;RESTAURANTE;REDENCAODASER;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;8186;2019-11-17;111,33;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4754;2020-01-01;47,15;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4465;2020-02-03;15,39;LOJA DE DEPART;CAMPO BOM;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4072;2020-01-12;8;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4015;2020-01-12;57,5;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4454;2020-01-05;68,43;SUPERMERCADOS;SAOPAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6206;2020-03-14;145,75;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6115;2020-03-14;90,8;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6098;2020-03-14;17,1;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6052;2020-03-16;46;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4546;2020-02-29;12,9;SERVI‚O;NOVA LIMA;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7390;2019-11-29;30;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7373;2019-11-30;17;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7351;2019-12-02;21,85;VAREJO;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7193;2019-12-02;158,51;M.O.T.O.;OSASCO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7183;2019-12-02;10;RESTAURANTE;OSASCO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4439;2020-02-07;16;SUPERMERCADOS;SAOPAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4455;2020-02-07;8,1;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7623;2019-11-24;30,18;FARMACIAS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7750;2019-11-24;54,8;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;7653;2019-11-24;97,13;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5021;2019-12-27;96;SUPERMERCADOS;ARMACAO DOS B;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;4372;2020-03-08;42;AGENCIA DE TUR;MAIRIPORA;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;3930;2020-01-14;85;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;3888;2020-01-14;41,5;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5280;2020-02-20;165;SERVI‚O;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5276;2020-02-20;4;RESTAURANTE;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;5241;2020-02-20;35;SUPERMERCADOS;SAO PAULO;BR
9,19E+11;201910;SAO PAULO             ;SP ;37;M;8500;6682;2019-12-20;38,5;RESTAURANTE;SAO PAULO;BR
